CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,PolicePersonID,PoliceStationID,CaseCategoryID,GravityOffenceID,CrimeMajorHeadID,CrimeMinorHeadID,CaseStatusID,CourtID,IncidentFromDate,IncidentToDate,InfoReceivedPSDate,latitude,longitude,BriefFacts,DistrictID
367,110130041202200001,202200001,2022-10-24,175,41,1,2,6,12,3,14,2022-10-23 00:49:00,2022-10-24 05:49:00,2022-10-24 07:49:00,15.292952,77.851777,Ab tempore natus tenetur tempora corrupti fugiat error.,1013
368,110140044202200002,202200002,2022-08-29,153,44,1,1,1,2,2,15,2022-08-27 20:12:00,2022-08-29 04:12:00,2022-08-29 08:12:00,13.841439,75.331925,Optio consequatur necessitatibus dolor possimus eaque odio ea voluptas dolore.,1014
369,110050016202500004,202500004,2025-05-30,212,16,1,2,2,5,2,6,2025-05-29 00:15:00,2025-05-30 15:15:00,2025-05-30 19:15:00,15.775231,75.785604,Aperiam non animi quod facilis laborum consequuntur enim doloremque debitis quam.,1005
370,110300091202500002,202500002,2025-01-25,93,91,1,1,6,13,1,31,2025-01-23 14:39:00,2025-01-25 08:39:00,2025-01-25 10:39:00,13.420467,75.959109,Ea iusto cumque et autem porro voluptas incidunt aliquid.,1030
371,110300093202200002,202200002,2022-03-08,187,93,1,1,5,11,2,31,2022-03-08 09:36:00,2022-03-08 21:36:00,2022-03-08 22:36:00,13.420623,75.974328,Consequatur repellat omnis dolor ducimus quod voluptas atque adipisci saepe.,1030
372,110100031202500001,202500001,2025-06-05,354,31,1,2,6,12,3,11,2025-06-04 21:44:00,2025-06-05 21:44:00,2025-06-05 21:44:00,13.474638,76.675215,Esse ullam molestiae sapiente debitis numquam eligendi.,1010
373,110230068202300002,202300002,2023-09-05,172,68,1,2,4,9,3,24,2023-09-05 05:23:00,2023-09-05 10:23:00,2023-09-05 12:23:00,16.542902,76.778574,Illo architecto beatae cum sit voluptas repellendus deserunt in vel laborum voluptates voluptate veniam.,1023
374,110210062202200003,202200003,2022-09-07,104,62,1,2,3,7,2,22,2022-09-06 06:55:00,2022-09-07 22:55:00,2022-09-07 22:55:00,17.468597,76.452745,Voluptas ad neque natus repellat ullam quod dignissimos itaque laborum numquam voluptatum similique quo alias.,1021
375,110290087202600001,202600001,2026-02-03,73,87,1,2,1,1,3,30,2026-02-03 03:33:00,2026-02-03 20:33:00,2026-02-04 00:33:00,15.732237,77.89039,Corrupti sit sit aut repellendus earum magni suscipit numquam assumenda exercitationem eum cumque veniam sint molestias.,1029
376,110270082202500002,202500002,2025-06-30,35,82,1,2,2,3,2,28,2025-06-29 03:59:00,2025-06-30 11:59:00,2025-06-30 17:59:00,15.916325,77.938089,Ea dolore veritatis ab magni atque cumque corporis.,1027
377,110180054202500002,202500002,2025-06-02,176,54,1,1,3,6,1,19,2025-05-31 14:45:00,2025-06-02 07:45:00,2025-06-02 13:45:00,13.768342,77.082195,Molestias suscipit alias nisi maxime possimus illo.,1018
378,110020008202300001,202300001,2023-03-01,76,8,1,2,4,8,2,3,2023-03-01 18:26:00,2023-03-01 19:26:00,2023-03-02 00:26:00,16.20001,76.634288,Ut harum nostrum velit necessitatibus fuga atque cupiditate.,1002
379,110030011202300001,202300001,2023-07-31,18,11,1,2,1,2,1,4,2023-07-30 10:50:00,2023-07-31 08:50:00,2023-07-31 10:50:00,16.009996,78.361376,Culpa voluptate suscipit quisquam illo vero incidunt quidem ullam.,1003
380,110260077202500002,202500002,2025-03-11,13,77,1,2,2,3,2,27,2025-03-10 12:01:00,2025-03-11 19:01:00,2025-03-12 01:01:00,12.867618,76.086855,Numquam asperiores cupiditate modi tenetur facere nesciunt expedita eaque sapiente maxime esse ipsam odio.,1026
381,110130040202200002,202200002,2022-10-06,261,40,1,2,6,12,3,14,2022-10-04 15:09:00,2022-10-06 15:09:00,2022-10-06 15:09:00,15.28468,77.853185,Laborum animi quam blanditiis illum incidunt consectetur totam praesentium id illo.,1013
382,110010005202300002,202300002,2023-09-06,72,5,1,1,6,12,2,2,2023-09-05 19:46:00,2023-09-06 18:46:00,2023-09-06 18:46:00,14.181273,75.496629,Iure esse consequatur vel quaerat quas eum aut sequi quaerat nemo ab quam eos.,1001
383,810140044202300001,202300001,2023-07-29,199,44,8,2,4,9,1,15,2023-07-27 09:21:00,2023-07-29 00:21:00,2023-07-29 00:21:00,13.897773,75.341812,Ut rem ut voluptate dolor quos repudiandae fugiat sunt.,1014
384,310220063202600001,202600001,2026-03-20,94,63,3,2,3,7,1,23,2026-03-19 17:45:00,2026-03-20 09:45:00,2026-03-20 11:45:00,13.252525,76.387859,Suscipit aliquam distinctio commodi tempora rem molestiae nulla atque excepturi nulla voluptatem commodi labore odit.,1022
385,110200058202300002,202300002,2023-09-12,241,58,1,2,3,6,3,21,2023-09-12 00:33:00,2023-09-12 06:33:00,2023-09-12 09:33:00,16.979401,76.581027,Omnis perspiciatis placeat doloribus ea quisquam voluptas minus laboriosam laborum ducimus ut impedit voluptates error.,1020
386,110190056202400002,202400002,2024-09-15,144,56,1,2,2,3,2,20,2024-09-14 19:09:00,2024-09-15 16:09:00,2024-09-15 17:09:00,16.941172,77.156216,Exercitationem dolores eaque iste beatae neque impedit adipisci magnam voluptatum explicabo in nesciunt minima libero.,1019
387,110180053202200003,202200003,2022-07-21,239,53,1,2,2,5,3,19,2022-07-20 06:43:00,2022-07-21 16:43:00,2022-07-21 16:43:00,13.886689,77.009424,Non odio ratione adipisci iure blanditiis sequi magnam dolorem quam sequi eum reprehenderit labore et vel.,1018
388,110050016202200003,202200003,2022-04-01,249,16,1,2,5,11,3,6,2022-04-01 14:54:00,2022-04-01 21:54:00,2022-04-02 01:54:00,15.679338,75.886082,Accusamus id aliquid dolorum accusantium possimus sapiente unde dignissimos occaecati earum ipsum.,1005
389,110250073202600001,202600001,2026-03-07,352,73,1,2,5,11,1,26,2026-03-06 20:01:00,2026-03-07 09:01:00,2026-03-07 10:01:00,13.278789,78.581176,Voluptates voluptate consequuntur nostrum maxime ex ex eius consectetur delectus incidunt repellendus quis porro magnam.,1025
390,110250074202400002,202400002,2024-12-26,5,74,1,1,4,8,1,26,2024-12-26 09:49:00,2024-12-26 10:49:00,2024-12-26 14:49:00,13.366342,78.39852,Nesciunt culpa veritatis itaque consectetur laborum asperiores saepe id blanditiis quidem.,1025
391,110050017202200002,202200002,2022-07-29,78,17,1,1,3,7,3,6,2022-07-28 11:34:00,2022-07-29 06:34:00,2022-07-29 10:34:00,15.766066,75.789621,Molestias eius laboriosam molestiae quos ipsa perspiciatis aliquam iusto perspiciatis distinctio libero.,1005
392,110200058202200002,202200002,2022-05-26,241,58,1,1,3,7,2,21,2022-05-24 13:39:00,2022-05-26 09:39:00,2022-05-26 09:39:00,16.991671,76.617234,Eaque laudantium iure delectus quis repellat maiores aliquid error ut nesciunt illo laudantium illum.,1020
393,110290088202200001,202200001,2022-04-21,219,88,1,2,4,8,1,30,2022-04-20 13:27:00,2022-04-21 02:27:00,2022-04-21 07:27:00,15.709142,77.869669,Assumenda dicta error dignissimos quidem praesentium quos illum fugiat architecto accusantium corrupti iusto sunt.,1029
394,110300091202400002,202400002,2024-12-28,349,91,1,2,4,9,4,31,2024-12-26 20:59:00,2024-12-28 02:59:00,2024-12-28 02:59:00,13.431512,75.963729,Magnam in beatae doloremque repellat error quam velit quas repellendus dolor animi architecto dicta dignissimos culpa.,1030
395,110070020202500001,202500001,2025-11-02,99,20,1,1,4,9,3,8,2025-11-02 03:45:00,2025-11-02 20:45:00,2025-11-02 22:45:00,16.365472,75.324915,Beatae quis impedit qui maiores nulla autem nostrum aut ratione odit dolor.,1007
396,110070020202500002,202500002,2025-12-03,326,20,1,1,3,7,1,8,2025-12-02 14:21:00,2025-12-03 21:21:00,2025-12-04 00:21:00,16.369721,75.337846,Quis deserunt nemo magnam doloribus eius pariatur dicta eaque.,1007
397,110090027202300001,202300001,2023-08-02,24,27,1,2,5,10,3,10,2023-08-02 04:38:00,2023-08-02 11:38:00,2023-08-02 13:38:00,15.908796,75.46191,Vel reprehenderit vel quasi occaecati nostrum consectetur tenetur fugit corrupti quibusdam dolores corporis laudantium nesciunt reiciendis.,1009
398,110190055202200002,202200002,2022-05-26,287,55,1,1,4,9,1,20,2022-05-25 22:34:00,2022-05-26 09:34:00,2022-05-26 12:34:00,16.941268,77.154066,Quis necessitatibus minima mollitia illo reiciendis nihil officiis illo sapiente.,1019
399,110070020202300002,202300002,2023-11-29,366,20,1,2,6,12,1,8,2023-11-27 09:52:00,2023-11-29 06:52:00,2023-11-29 07:52:00,16.356046,75.299739,Animi blanditiis occaecati optio natus asperiores quod labore officiis ipsum neque quam non laborum facilis voluptates.,1007
400,110130041202500003,202500003,2025-10-03,1,41,1,1,6,12,2,14,2025-10-02 05:47:00,2025-10-03 02:47:00,2025-10-03 06:47:00,15.285383,77.851863,Veritatis vitae provident laborum suscipit repellendus ad culpa perspiciatis.,1013
401,110070020202400003,202400003,2024-06-30,366,20,1,2,4,9,2,8,2024-06-29 04:19:00,2024-06-30 05:19:00,2024-06-30 07:19:00,16.370456,75.349389,Ipsa consequuntur reiciendis omnis molestias recusandae laboriosam placeat atque autem cumque.,1007
402,110080022202500001,202500001,2025-09-14,27,22,1,2,2,5,4,9,2025-09-12 08:05:00,2025-09-14 01:05:00,2025-09-14 07:05:00,12.620489,74.707288,Consectetur corrupti quis esse possimus sit quae soluta dolor iste distinctio nesciunt ad corrupti.,1008
403,110140043202200001,202200001,2022-10-28,114,43,1,2,4,9,2,15,2022-10-28 07:09:00,2022-10-28 21:09:00,2022-10-29 02:09:00,13.855241,75.341718,Sequi quod ad cupiditate nihil assumenda odio dolor.,1014
404,310040013202300001,202300001,2023-09-06,250,13,3,2,6,12,4,5,2023-09-06 12:50:00,2023-09-06 18:50:00,2023-09-06 22:50:00,16.385357,76.872613,Possimus aliquid qui animi cum consectetur qui labore fuga repellat distinctio aut est animi fugiat.,1004
405,110140043202400002,202400002,2024-11-11,334,43,1,1,2,3,4,15,2024-11-11 08:54:00,2024-11-11 12:54:00,2024-11-11 12:54:00,13.810381,75.201762,Sed quidem expedita consectetur molestias a iusto.,1014
406,144300004202400001,202400001,2024-01-06,388,4,1,1,3,6,3,1,2024-01-05 01:55:00,2024-01-06 03:55:00,2024-01-06 08:55:00,13.040139,77.709056,Magnam aliquam voluptas consequatur deserunt tempora ipsum sunt pariatur odio deleniti.,4430
407,110190055202400001,202400001,2024-02-23,182,55,1,2,4,8,1,20,2024-02-22 11:24:00,2024-02-23 12:24:00,2024-02-23 18:24:00,16.909717,77.175789,Quo et illo eius qui eius facere.,1019
408,410200057202400001,202400001,2024-05-04,223,57,4,1,6,12,1,21,2024-05-02 05:18:00,2024-05-04 04:18:00,2024-05-04 07:18:00,16.983402,76.637055,Error asperiores aperiam reiciendis repellat facilis laborum dolor non.,1020
409,144300002202200002,202200002,2022-10-06,136,2,1,2,6,12,3,1,2022-10-04 05:08:00,2022-10-06 02:08:00,2022-10-06 06:08:00,12.958259,77.56459,Doloribus est occaecati ipsa rerum eligendi cupiditate ad numquam perspiciatis eos quibusdam quibusdam alias vero.,4430
410,410280083202500001,202500001,2025-06-30,59,83,4,2,5,10,1,29,2025-06-29 01:29:00,2025-06-30 05:29:00,2025-06-30 09:29:00,16.760764,78.088993,Quibusdam maiores ut dolorem sit nesciunt accusamus assumenda quae dolorem.,1028
411,110040015202400002,202400002,2024-10-17,294,15,1,2,6,13,2,5,2024-10-17 20:15:00,2024-10-17 23:15:00,2024-10-17 23:15:00,16.420383,76.898731,Exercitationem molestiae doloremque reprehenderit quidem quisquam sunt eos.,1004
412,110110035202500001,202500001,2025-12-14,254,35,1,1,5,11,3,12,2025-12-13 17:07:00,2025-12-14 11:07:00,2025-12-14 14:07:00,11.722386,75.111356,Temporibus porro libero quo iste velit qui minus.,1011
413,110210062202400001,202400001,2024-12-07,104,62,1,2,2,4,2,22,2024-12-06 05:05:00,2024-12-07 19:05:00,2024-12-07 21:05:00,17.454267,76.492186,Nesciunt ut impedit accusantium placeat atque aut ex omnis ipsa ad accusamus.,1021
414,144300003202300004,202300004,2023-12-05,65,3,1,2,1,1,1,1,2023-12-04 18:49:00,2023-12-05 17:49:00,2023-12-05 23:49:00,12.98458,77.581087,Optio autem ex odio iusto eligendi officiis labore deleniti sequi itaque qui ullam adipisci omnis cum.,4430
415,110140042202200002,202200002,2022-12-10,337,42,1,2,5,10,2,15,2022-12-09 21:44:00,2022-12-10 01:44:00,2022-12-10 06:44:00,14.059437,75.242787,Labore nemo enim quam mollitia ea quidem mollitia.,1014
416,110230067202200003,202200003,2022-12-13,148,67,1,2,6,12,2,24,2022-12-12 23:03:00,2022-12-13 18:03:00,2022-12-13 21:03:00,16.349491,76.863765,Accusamus modi nulla cupiditate quibusdam veniam impedit magnam non ipsa nam debitis facere delectus doloribus.,1023
417,110230068202400003,202400003,2024-11-01,345,68,1,2,3,6,1,24,2024-10-30 02:54:00,2024-11-01 02:54:00,2024-11-01 02:54:00,16.428733,76.956639,Repellat aliquid libero minima illum tempora doloribus omnis quas eligendi.,1023
418,110270082202500003,202500003,2025-04-26,113,82,1,2,6,13,3,28,2025-04-25 15:09:00,2025-04-26 23:09:00,2025-04-27 00:09:00,15.974296,77.954688,Corporis assumenda hic quod eos nam sequi dignissimos tenetur nihil mollitia reiciendis quasi quos.,1027
419,110020007202200001,202200001,2022-03-09,310,7,1,2,2,5,3,3,2022-03-08 07:05:00,2022-03-09 10:05:00,2022-03-09 16:05:00,16.127459,76.706355,Fugit at maiores accusantium impedit nostrum est ab quas expedita laborum.,1002
420,110150046202500005,202500005,2025-09-15,280,46,1,1,6,12,1,16,2025-09-15 06:46:00,2025-09-15 14:46:00,2025-09-15 14:46:00,11.819366,78.292669,Optio itaque quos nam in inventore a illo.,1015
421,110280086202400001,202400001,2024-03-27,49,86,1,2,4,9,2,29,2024-03-26 14:19:00,2024-03-27 15:19:00,2024-03-27 20:19:00,16.635344,78.163345,Praesentium quibusdam natus velit provident accusamus voluptates porro consequuntur.,1028
422,110260077202400001,202400001,2024-08-29,13,77,1,1,5,11,4,27,2024-08-28 03:09:00,2024-08-29 08:09:00,2024-08-29 11:09:00,13.042116,75.990933,Temporibus nobis praesentium molestias praesentium sint recusandae eaque.,1026
423,110080022202400001,202400001,2024-12-21,141,22,1,2,1,2,4,9,2024-12-20 17:02:00,2024-12-21 21:02:00,2024-12-22 01:02:00,12.750083,74.681978,Pariatur delectus voluptates a culpa quaerat fuga sunt veniam possimus.,1008
424,410030010202300001,202300001,2023-07-13,290,10,4,2,3,7,2,4,2023-07-12 04:17:00,2023-07-13 10:17:00,2023-07-13 16:17:00,16.057245,78.436953,Doloribus reprehenderit quasi vitae recusandae a quas debitis reprehenderit.,1003
425,110170051202300001,202300001,2023-05-11,147,51,1,2,5,10,2,18,2023-05-11 11:43:00,2023-05-11 23:43:00,2023-05-12 01:43:00,17.857443,75.176524,Mollitia mollitia ea dignissimos neque debitis inventore culpa.,1017
426,110140042202500001,202500001,2025-10-09,360,42,1,2,1,2,2,15,2025-10-08 01:53:00,2025-10-09 00:53:00,2025-10-09 01:53:00,13.892467,75.360506,Voluptate quasi asperiores ipsum odio reprehenderit necessitatibus magnam sit accusamus repudiandae.,1014
427,110170051202300002,202300002,2023-05-31,57,51,1,2,1,1,2,18,2023-05-30 16:02:00,2023-05-31 06:02:00,2023-05-31 10:02:00,17.84,75.321405,Saepe provident ducimus totam quasi perspiciatis pariatur eveniet quam reprehenderit dignissimos magni eius.,1017
428,110100029202500001,202500001,2025-12-21,375,29,1,2,5,11,2,11,2025-12-20 10:05:00,2025-12-21 03:05:00,2025-12-21 05:05:00,13.471225,76.677152,Dolorem officiis minus architecto vero facilis quod.,1010
429,110050016202200004,202200004,2022-06-05,249,16,1,2,3,6,2,6,2022-06-04 23:29:00,2022-06-05 20:29:00,2022-06-05 22:29:00,15.813219,75.808029,Dolore minima praesentium quasi id in alias repellat rem magni neque dolore.,1005
430,110070021202200002,202200002,2022-06-01,2,21,1,2,1,1,1,8,2022-05-31 15:49:00,2022-06-01 08:49:00,2022-06-01 09:49:00,16.367294,75.320764,Itaque suscipit quod similique doloribus non sint consectetur neque optio consectetur commodi.,1007
431,144300002202400003,202400003,2024-10-04,339,2,1,1,4,9,2,1,2024-10-03 02:39:00,2024-10-04 06:39:00,2024-10-04 07:39:00,13.002825,77.584745,Ducimus expedita asperiores repudiandae accusantium doloribus eius illum porro omnis officiis labore labore ea.,4430
432,110300091202200001,202200001,2022-08-06,349,91,1,1,3,7,3,31,2022-08-05 09:45:00,2022-08-06 14:45:00,2022-08-06 14:45:00,13.430071,75.975615,Qui hic veniam magni optio eligendi vitae reiciendis vel.,1030
433,310140044202200001,202200001,2022-11-01,12,44,3,2,1,2,1,15,2022-10-30 23:40:00,2022-11-01 20:40:00,2022-11-01 22:40:00,13.864139,75.239508,Perspiciatis dicta consequatur officiis quod debitis mollitia eum repellat fugit incidunt nulla rem.,1014
434,410290087202500001,202500001,2025-03-22,40,87,4,2,6,13,2,30,2025-03-20 01:32:00,2025-03-22 00:32:00,2025-03-22 06:32:00,15.681259,77.850251,Omnis nemo aut adipisci sit nihil iure repellendus possimus fugit quisquam modi inventore dolore.,1029
435,110060019202200002,202200002,2022-05-24,33,19,1,1,1,2,2,7,2022-05-23 18:14:00,2022-05-24 17:14:00,2022-05-24 19:14:00,17.305045,75.706496,Qui sit ipsam ratione facilis magni ullam odit eius tempora tempora.,1006
436,110110035202400002,202400002,2024-03-31,254,35,1,1,6,13,2,12,2024-03-30 06:40:00,2024-03-31 01:40:00,2024-03-31 06:40:00,11.754567,75.074359,Fugiat iste repudiandae suscipit saepe voluptatibus et est consequatur explicabo possimus perferendis.,1011
437,110070020202500003,202500003,2025-02-09,351,20,1,2,6,13,2,8,2025-02-08 02:24:00,2025-02-09 01:24:00,2025-02-09 04:24:00,16.367,75.332474,Illo nihil adipisci quae magni sint eum distinctio eius neque quaerat eaque.,1007
438,110230068202500002,202500002,2025-07-19,64,68,1,1,2,3,4,24,2025-07-18 22:47:00,2025-07-19 14:47:00,2025-07-19 17:47:00,16.43965,76.93448,Asperiores commodi tenetur sint nihil enim voluptatem optio odit magnam quas a quaerat.,1023
439,110040013202500001,202500001,2025-01-12,4,13,1,2,4,8,1,5,2025-01-11 22:19:00,2025-01-12 20:19:00,2025-01-12 20:19:00,16.359516,76.885798,Officiis tenetur tempora soluta inventore ut nisi est quibusdam accusantium iure dignissimos repudiandae aliquid.,1004
440,110060019202600002,202600002,2026-01-16,295,19,1,2,1,2,3,7,2026-01-14 14:25:00,2026-01-16 01:25:00,2026-01-16 02:25:00,17.293203,75.690995,Praesentium delectus non libero reprehenderit est ipsa.,1006
441,110110034202300001,202300001,2023-04-23,210,34,1,2,6,12,4,12,2023-04-22 23:02:00,2023-04-23 02:02:00,2023-04-23 03:02:00,11.740363,75.142597,Voluptatum dolores maiores qui inventore vel cumque iure mollitia blanditiis voluptate fuga optio atque saepe.,1011
442,110270080202200001,202200001,2022-09-25,332,80,1,2,6,13,1,28,2022-09-23 08:11:00,2022-09-25 00:11:00,2022-09-25 01:11:00,15.913474,77.942004,Laudantium deserunt nemo eveniet quibusdam culpa excepturi atque iste aliquam provident adipisci non cumque delectus.,1027
443,110200057202200002,202200002,2022-05-11,124,57,1,1,4,9,1,21,2022-05-10 05:07:00,2022-05-11 03:07:00,2022-05-11 09:07:00,16.992968,76.607964,Illum amet adipisci sint accusamus atque sapiente et ipsam nesciunt.,1020
444,110160050202600001,202600001,2026-02-20,23,50,1,2,3,6,4,17,2026-02-20 07:25:00,2026-02-20 21:25:00,2026-02-21 03:25:00,15.007526,76.221662,Unde qui provident optio illum corporis illum.,1016
445,110210059202200001,202200001,2022-12-22,269,59,1,1,1,1,1,22,2022-12-21 23:04:00,2022-12-22 10:04:00,2022-12-22 13:04:00,17.455111,76.441636,Facere aliquid voluptates ipsa aspernatur nulla voluptatibus perspiciatis fugit corporis mollitia.,1021
446,110230068202500003,202500003,2025-04-06,172,68,1,2,1,2,1,24,2025-04-05 14:08:00,2025-04-06 01:08:00,2025-04-06 01:08:00,16.36046,77.130544,Qui quia aliquam incidunt placeat minima ad optio cupiditate.,1023
447,310240071202200001,202200001,2022-06-15,314,71,3,2,2,4,2,25,2022-06-14 05:00:00,2022-06-15 00:00:00,2022-06-15 03:00:00,13.126601,74.272669,Ea inventore eos debitis minima dignissimos ut harum voluptatem consectetur minus quidem quam sed alias suscipit.,1024
448,110220066202600001,202600001,2026-05-02,279,66,1,2,2,4,2,23,2026-05-02 03:44:00,2026-05-02 15:44:00,2026-05-02 19:44:00,13.199174,76.473388,Cum pariatur illum sit ducimus molestiae nemo.,1022
449,110260075202500001,202500001,2025-05-06,275,75,1,2,4,8,3,27,2025-05-05 06:45:00,2025-05-06 05:45:00,2025-05-06 08:45:00,12.823631,76.086645,Magnam nemo fuga vitae tenetur dolorem doloremque aspernatur libero libero corporis cupiditate culpa quod.,1026
