district,year_month,incident_count,heinous_ratio,night_incident_ratio,undetected_ratio,month_num,next_month_incidents,predicted_next_month_risk,risk_score_0_100
Vijayanagara,2023-12,1,0.0,1.0,0.0,12,3.0,4.018268523397186,11.4
Vijayanagara,2024-01,3,0.3333333333333333,0.0,0.0,1,7.0,3.4896215331950327,6.9
Vijayanagara,2024-02,7,0.14285714285714285,0.42857142857142855,0.0,2,5.0,3.5577404730793334,7.5
Vijayanagara,2024-03,5,0.0,0.4,0.2,3,5.0,3.321616242297915,5.5
Vijayanagara,2024-04,5,0.2,0.6,0.2,4,9.0,3.5437890054380388,7.4
Vijayanagara,2024-05,9,0.2222222222222222,0.5555555555555556,0.0,5,4.0,4.382670785047267,14.4
Vijayanagara,2024-06,4,0.0,0.5,0.0,6,1.0,3.4995266576427038,7.0
Vijayanagara,2024-07,1,0.0,1.0,0.0,7,3.0,3.6956488517619617,8.6
Vijayanagara,2024-08,3,0.0,0.3333333333333333,0.3333333333333333,8,1.0,3.575935638511421,7.6
Vijayanagara,2024-09,1,0.0,0.0,0.0,9,2.0,3.4985060707623292,7.0
Vijayanagara,2024-10,2,0.0,0.5,0.0,10,1.0,3.9377904488577133,10.7
Vijayanagara,2024-11,1,0.0,1.0,0.0,11,3.0,4.074392231612981,11.8
Vijayanagara,2024-12,3,0.6666666666666666,0.3333333333333333,0.0,12,3.0,3.3939754373980815,6.1
Vijayanagara,2025-01,3,0.3333333333333333,0.3333333333333333,0.0,1,4.0,3.4461638227267866,6.5
Vijayanagara,2025-02,4,0.25,0.75,0.25,2,4.0,3.2576709554473036,4.9
Vijayanagara,2025-03,4,0.25,0.0,0.0,3,1.0,3.2272502042685454,4.7
Vijayanagara,2025-04,1,0.0,1.0,0.0,4,3.0,3.3561611536237472,5.8
Vijayanagara,2025-05,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,5,3.0,3.4666270746796473,6.7
Vijayanagara,2025-06,3,0.0,0.3333333333333333,0.3333333333333333,6,6.0,3.553329245316003,7.4
Vijayanagara,2025-07,6,0.5,0.5,0.0,7,1.0,3.8011031526509362,9.5
Vijayanagara,2025-08,1,1.0,1.0,0.0,8,4.0,3.968585034555446,10.9
Vijayanagara,2025-09,4,0.25,0.0,0.25,9,5.0,3.316081363965442,5.4
Vijayanagara,2025-10,5,0.2,0.4,0.4,10,4.0,3.6221532629371156,8.0
Vijayanagara,2025-11,4,0.25,0.25,0.0,11,7.0,3.6941273332534066,8.6
Vijayanagara,2025-12,7,0.42857142857142855,0.5714285714285714,0.0,12,4.0,4.244310378419662,13.3
Vijayanagara,2026-01,4,0.25,1.0,0.0,1,3.0,3.188786988437671,4.4
Vijayanagara,2026-02,3,0.0,0.3333333333333333,0.3333333333333333,2,1.0,3.311510729963966,5.4
Vijayanagara,2026-03,1,0.0,1.0,0.0,3,3.0,3.3188713046967724,5.5
Vijayanagara,2026-04,3,0.0,0.3333333333333333,0.0,4,4.0,3.312815753841475,5.4
Vijayanagara,2026-05,4,0.25,0.5,0.0,5,,3.317189691385504,5.4
Vijayapura,2022-01,4,0.0,0.5,0.0,1,6.0,3.117684662163343,3.8
Vijayapura,2022-02,6,0.3333333333333333,0.5,0.16666666666666666,2,5.0,3.943444212344878,10.7
Vijayapura,2022-03,5,0.2,0.8,0.0,3,1.0,3.403857479654757,6.2
Vijayapura,2022-04,1,0.0,0.0,0.0,4,5.0,3.321438491232526,5.5
Vijayapura,2022-05,5,0.2,0.6,0.4,5,3.0,3.550389855387196,7.4
Vijayapura,2022-06,3,0.0,1.0,0.0,6,5.0,3.4503334135725727,6.6
Vijayapura,2022-07,5,0.2,0.6,0.0,7,7.0,3.7069771416017776,8.7
Vijayapura,2022-08,7,0.5714285714285714,0.42857142857142855,0.0,8,5.0,4.175380336615177,12.7
Vijayapura,2022-09,5,0.4,0.4,0.0,9,3.0,3.652522763507802,8.3
Vijayapura,2022-10,3,0.0,0.6666666666666666,0.0,10,3.0,3.723441375253815,8.9
Vijayapura,2022-11,3,0.3333333333333333,0.3333333333333333,0.0,11,4.0,3.623096585173867,8.0
Vijayapura,2022-12,4,0.0,0.25,0.0,12,3.0,3.919820817636759,10.5
Vijayapura,2023-01,3,0.0,0.0,0.0,1,6.0,3.261589811156116,5.0
Vijayapura,2023-02,6,0.0,0.8333333333333334,0.3333333333333333,2,1.0,3.139988109871059,3.9
Vijayapura,2023-03,1,0.0,0.0,1.0,3,7.0,4.167867387171182,12.6
Vijayapura,2023-04,7,0.42857142857142855,0.2857142857142857,0.0,4,3.0,3.796194158236669,9.5
Vijayapura,2023-05,3,0.6666666666666666,0.3333333333333333,0.3333333333333333,5,5.0,3.667179742801361,8.4
Vijayapura,2023-06,5,0.2,0.2,0.2,6,2.0,3.5317515502033547,7.3
Vijayapura,2023-07,2,0.5,0.0,0.0,7,3.0,3.6795800612616354,8.5
Vijayapura,2023-08,3,0.0,0.3333333333333333,0.0,8,3.0,3.531886567662286,7.3
Vijayapura,2023-09,3,0.6666666666666666,0.3333333333333333,0.6666666666666666,9,4.0,3.38348261628001,6.0
Vijayapura,2023-10,4,0.25,0.25,0.25,10,1.0,3.2981615750214375,5.3
Vijayapura,2023-11,1,1.0,0.0,1.0,11,2.0,3.1397970895786838,3.9
Vijayapura,2023-12,2,0.0,0.5,0.0,12,2.0,4.004628373600371,11.3
Vijayapura,2024-01,2,0.5,1.0,0.0,1,3.0,3.4136822150948727,6.3
Vijayapura,2024-02,3,0.3333333333333333,1.0,0.0,2,7.0,3.4715290577797897,6.7
Vijayapura,2024-03,7,0.14285714285714285,0.42857142857142855,0.14285714285714285,3,3.0,3.5810953528922194,7.7
Vijayapura,2024-04,3,0.3333333333333333,0.3333333333333333,0.0,4,4.0,3.4492101159137145,6.6
Vijayapura,2024-05,4,0.0,0.75,0.0,5,3.0,3.2915407848835865,5.2
Vijayapura,2024-06,3,0.0,0.3333333333333333,0.0,6,2.0,3.501991894365636,7.0
Vijayapura,2024-07,2,0.5,1.0,0.0,7,6.0,3.8444901247656476,9.9
Vijayapura,2024-08,6,0.3333333333333333,0.5,0.0,8,2.0,3.8465380977091668,9.9
Vijayapura,2024-09,2,0.5,0.5,0.0,9,4.0,3.5020395693275055,7.0
Vijayapura,2024-10,4,0.25,0.25,0.0,10,6.0,3.6427789869132017,8.2
Vijayapura,2024-11,6,0.3333333333333333,0.8333333333333334,0.16666666666666666,11,6.0,3.983966480226205,11.1
Vijayapura,2024-12,6,0.5,0.5,0.16666666666666666,12,4.0,3.9992208783090426,11.2
Vijayapura,2025-01,4,0.0,0.0,0.25,1,2.0,3.1974996735423007,4.4
Vijayapura,2025-02,2,0.0,0.0,0.5,2,4.0,3.1135175426067376,3.7
Vijayapura,2025-03,4,0.25,0.5,0.0,3,5.0,3.2248083574927864,4.7
Vijayapura,2025-04,5,0.2,0.2,0.0,4,3.0,3.3203707097026602,5.5
Vijayapura,2025-05,3,0.6666666666666666,0.0,0.0,5,5.0,3.6181421578929776,8.0
Vijayapura,2025-06,5,0.2,0.4,0.2,6,3.0,3.5958576575073504,7.8
Vijayapura,2025-07,3,0.6666666666666666,0.6666666666666666,0.0,7,6.0,3.438708252800299,6.5
Vijayapura,2025-08,6,0.5,0.6666666666666666,0.16666666666666666,8,1.0,3.6344938648095666,8.1
Vijayapura,2025-10,1,0.0,0.0,0.0,10,2.0,3.9263195295158853,10.6
Vijayapura,2025-11,2,1.0,1.0,0.0,11,1.0,3.569069140054666,7.6
Vijayapura,2025-12,1,0.0,0.0,0.0,12,5.0,3.9146539784750467,10.5
Vijayapura,2026-01,5,0.0,0.2,0.2,1,7.0,3.3818341426285325,6.0
Vijayapura,2026-02,7,0.42857142857142855,0.2857142857142857,0.14285714285714285,2,5.0,4.065247151094922,11.8
Vijayapura,2026-04,5,0.2,0.4,0.0,4,3.0,3.373397176502197,5.9
Vijayapura,2026-05,3,0.3333333333333333,0.6666666666666666,0.0,5,,3.531937893836257,7.3
Yadgir,2022-01,2,0.0,0.0,0.5,1,3.0,3.089083924253972,3.5
Yadgir,2022-02,3,0.6666666666666666,0.6666666666666666,0.0,2,3.0,3.5079763506108903,7.1
Yadgir,2022-03,3,0.0,1.0,0.3333333333333333,3,3.0,3.2679816436210065,5.0
Yadgir,2022-04,3,0.3333333333333333,1.0,0.0,4,2.0,3.4963037303874507,7.0
Yadgir,2022-05,2,0.0,0.5,0.0,5,2.0,3.2848051185630793,5.2
Yadgir,2022-06,2,0.0,1.0,0.0,6,5.0,3.5705253000468,7.6
Yadgir,2022-07,5,0.4,0.2,0.0,7,3.0,3.613890917862711,7.9
Yadgir,2022-08,3,0.3333333333333333,0.3333333333333333,0.0,8,4.0,3.5249410212244725,7.2
Yadgir,2022-09,4,0.5,0.75,0.25,9,2.0,3.363359305660093,5.8
Yadgir,2022-10,2,0.0,1.0,0.0,10,6.0,4.18806633070878,12.8
Yadgir,2022-11,6,0.0,0.3333333333333333,0.3333333333333333,11,1.0,3.525590239277221,7.2
Yadgir,2022-12,1,1.0,0.0,0.0,12,5.0,3.518128858744587,7.1
Yadgir,2023-01,5,0.6,0.2,0.0,1,6.0,4.0165750503516,11.4
Yadgir,2023-02,6,0.16666666666666666,0.5,0.0,2,3.0,3.4267395658325603,6.4
Yadgir,2023-03,3,0.0,1.0,0.0,3,1.0,3.264803242200693,5.0
Yadgir,2023-04,1,0.0,0.0,0.0,4,1.0,3.321438491232526,5.5
Yadgir,2023-05,1,0.0,1.0,0.0,5,4.0,3.349207771562196,5.7
Yadgir,2023-06,4,0.5,0.5,0.0,6,3.0,3.675092106375361,8.5
Yadgir,2023-07,3,0.3333333333333333,1.0,0.0,7,3.0,3.6331520176442864,8.1
Yadgir,2023-08,3,0.0,0.6666666666666666,0.0,8,3.0,3.387490970452554,6.0
Yadgir,2023-09,3,0.0,0.6666666666666666,0.6666666666666666,9,4.0,3.48521231064757,6.9
Yadgir,2023-10,4,0.25,0.75,0.0,10,6.0,3.887286698798081,10.3
Yadgir,2023-11,6,0.0,0.0,0.16666666666666666,11,5.0,3.9222326627811905,10.6
Yadgir,2023-12,5,0.2,0.4,0.0,12,6.0,3.924776079681373,10.6
Yadgir,2024-01,6,0.3333333333333333,0.16666666666666666,0.16666666666666666,1,3.0,3.6560800405000005,8.3
Yadgir,2024-02,3,0.6666666666666666,0.6666666666666666,0.0,2,5.0,3.5079763506108903,7.1
Yadgir,2024-03,5,0.4,0.8,0.0,3,2.0,3.6740764439516482,8.5
Yadgir,2024-04,2,0.0,0.0,0.0,4,8.0,3.3002412794042653,5.3
Yadgir,2024-05,8,0.125,0.125,0.0,5,2.0,3.612231153484428,7.9
Yadgir,2024-06,2,0.0,1.0,0.0,6,3.0,3.5705253000468,7.6
Yadgir,2024-07,3,0.3333333333333333,0.0,0.0,7,2.0,3.536282915066562,7.3
Yadgir,2024-08,2,0.5,0.0,0.0,8,6.0,3.6731202789252277,8.4
Yadgir,2024-09,6,0.16666666666666666,0.6666666666666666,0.0,9,5.0,3.5482350137908862,7.4
Yadgir,2024-10,5,0.0,0.2,0.0,10,3.0,3.8285336089638182,9.8
Yadgir,2024-11,3,0.0,1.0,0.0,11,2.0,3.9464781352660556,10.8
Yadgir,2024-12,2,0.0,0.5,0.0,12,5.0,4.004628373600371,11.3
Yadgir,2025-01,5,0.2,0.2,0.2,1,4.0,3.3775812169077644,5.9
Yadgir,2025-02,4,0.0,0.25,0.0,2,3.0,3.2590189481228866,4.9
Yadgir,2025-03,3,0.3333333333333333,0.3333333333333333,0.0,3,5.0,3.430765598942253,6.4
Yadgir,2025-04,5,0.2,0.4,0.0,4,8.0,3.373397176502197,5.9
Yadgir,2025-05,8,0.125,0.625,0.25,5,1.0,2.840586434114199,1.4
Yadgir,2025-06,1,0.0,0.0,0.0,6,2.0,3.5716277685653792,7.6
Yadgir,2025-07,2,0.0,0.5,0.0,7,4.0,3.6374047726768124,8.1
Yadgir,2025-08,4,0.0,0.25,0.0,8,6.0,3.5232094271694363,7.2
Yadgir,2025-09,6,0.16666666666666666,0.3333333333333333,0.0,9,2.0,3.603651572873085,7.9
Yadgir,2025-10,2,0.0,0.0,0.0,10,6.0,3.9543864299875704,10.8
Yadgir,2025-11,6,0.16666666666666666,0.16666666666666666,0.16666666666666666,11,2.0,3.8062416227666973,9.6
Yadgir,2025-12,2,0.0,1.0,0.0,12,4.0,4.153192028398201,12.5
Yadgir,2026-01,4,0.25,0.25,0.0,1,2.0,3.1787495134973436,4.3
Yadgir,2026-02,2,0.0,0.5,0.0,2,1.0,3.2054387986999524,4.5
Yadgir,2026-03,1,0.0,0.0,0.0,3,3.0,3.278427858875114,5.1
Yadgir,2026-04,3,0.0,0.6666666666666666,0.0,4,1.0,3.2950752124144604,5.3
Yadgir,2026-05,1,0.0,0.0,0.0,5,,3.360955690625911,5.8
